diameter_um,evaporation_time_ms,emissions_proxy
8.836898363132062e-06,5.727512985992736e-06,5.713269528440437e-06
0.014480074383433877,5.7275457227470156e-06,0.0024925618851035797
0.013120127950359536,5.7275457227470156e-06,0.0022438770268116
0.01174286025759591,5.7275457227470156e-06,0.00199519216851962
0.010347592098673405,5.7275457227470156e-06,0.00174650731022764
0.00893359868272979,5.7275457227470156e-06,0.0014978224519356601
0.007500105232833176,5.7275457227470156e-06,0.0012491375936436802
0.006046282022276792,5.7275457227470156e-06,0.001000452735351702
0.004571238758564189,5.7275457227470156e-06,0.0007517678770597221
0.0030740182071474498,5.7275457227470156e-06,0.0005030830187677422
0.0015535889252160373,5.7275457227470156e-06,0.0002543981604757623
8.836948841225989e-06,5.7275457227470156e-06,5.713302183782409e-06
0.014480074383433877,5.417605158051023e-06,0.0024922527153141416
0.01312008595234336,5.417605158051023e-06,0.0022435678570221617
0.01174277517799803,5.417605158051023e-06,0.001994882998730182
0.010347462789358539,5.417605158051023e-06,0.0017461981404382019
0.00893342392513738,5.417605158051023e-06,0.001497513282146222
0.007499883731405296,5.417605158051023e-06,0.0012488284238542403
0.0060460123970583896,5.417605158051023e-06,0.0010001435655622604
0.004570919536842813,5.417605158051023e-06,0.0007514587072702805
0.003073647813974595,5.417605158051023e-06,0.0005027738489783006
0.0015531656726188031,5.417605158051023e-06,0.0002540889906863207
8.359023494872164e-06,5.417605158051023e-06,5.404132394340802e-06
0.014480074383433877,5.203802484076217e-06,0.002492039444335044
0.013120056979831249,5.203802484076217e-06,0.0022433545860430643
0.011742716485451138,5.203802484076217e-06,0.0019946697277510844
0.010347373584708164,5.203802484076217e-06,0.0017459848694591044
0.00893330336772874,5.203802484076217e-06,0.0014973000111671245
0.0074997309274635465,5.203802484076217e-06,0.001248615152875143
0.006045826394583273,5.203802484076217e-06,0.000999930294583163
0.004570699319840915,5.203802484076217e-06,0.0007512454362911831
0.0030733922959194776,5.203802484076217e-06,0.0005025605779992032
0.0015528736890082773,5.203802484076217e-06,0.00025387571970722327
8.029323345773443e-06,5.203802484076217e-06,5.1908614152433585e-06
0.014480074383433877,5.2037686420758344e-06,0.002492039410577202
0.013120056975245209,5.2037686420758344e-06,0.002243354552285224
0.011742716476160736,5.2037686420758344e-06,0.001994669693993244
0.010347373570587987,5.2037686420758344e-06,0.0017459848357012642
0.008933303348645755,5.2037686420758344e-06,0.0014972999774092843
0.007499730903276283,5.2037686420758344e-06,0.0012486151191173026
0.006045826365141005,5.2037686420758344e-06,0.0009999302608253227
0.00457069928498284,5.2037686420758344e-06,0.0007512454025333428
0.003073392255473581,5.2037686420758344e-06,0.0005025605442413629
0.0015528736427902895,5.2037686420758344e-06,0.000253875685949383
8.02927115760299e-06,5.2037686420758344e-06,5.190827657403085e-06
0.014480074383433877,5.39462422515305e-06,0.0024922297915313425
0.013120082838244382,5.39462422515305e-06,0.0022435449332393626
0.011742768869453593,5.39462422515305e-06,0.0019948600749473827
0.010347453201234424,5.39462422515305e-06,0.0017461752166554028
0.008933410967077102,5.39462422515305e-06,0.001497490358363423
0.00749986730734295,5.39462422515305e-06,0.001248805500071443
0.006045992404669867,5.39462422515305e-06,0.001000120641779463
0.004570895866925939,5.39462422515305e-06,0.0007514357834874832
0.0030736203497460507,5.39462422515305e-06,0.000502750925195505
0.00155313428891439,5.39462422515305e-06,0.0002540660669035251
8.323585855229965e-06,5.39462422515305e-06,5.381208611545188e-06
0.014480074383433877,5.17858752692793e-06,0.002492014292083672
0.013120053562857836,5.17858752692793e-06,0.0022433294337916923
0.011742709563341572,5.17858752692793e-06,0.001994644575499714
0.010347363064045836,5.17858752692793e-06,0.0017459597172077342
0.00893328914936678,5.17858752692793e-06,0.0014972748589157543
0.0074997129059899414,5.17858752692793e-06,0.0012485900006237744
0.006045804457718892,5.17858752692793e-06,0.0009999051423317945
0.004570673347759055,5.17858752692793e-06,0.0007512202840398146
0.003073362160474699,5.17858752692793e-06,0.0005025354257478347
0.0015528392528584428,5.17858752692793e-06,0.0002538505674558565
7.990438948973777e-06,5.17858752692793e-06,5.165709163875744e-06
0.014480074383433877,5.178540591503633e-06,0.0024920142452649723
0.013120053556497438,5.178540591503633e-06,0.0022433293869729923
0.011742709550456643,5.178540591503633e-06,0.0019946445286810124
0.010347363044462515,5.178540591503633e-06,0.0017459596703890325
0.008933289122900465,5.178540591503633e-06,0.0014972748120970526
0.0074997128724444695,5.178540591503633e-06,0.0012485899538050727
0.006045804416885223,5.178540591503633e-06,0.0009999050955130928
0.004570673299414185,5.178540591503633e-06,0.0007512202372211129
0.00307336210438007,5.178540591503633e-06,0.000502535378929133
0.001552839188758412,5.178540591503633e-06,0.0002538505206371531
7.99036656889962e-06,5.178540591503633e-06,5.165662345173183e-06
0.014480074383433877,6.1043323630396995e-06,0.0024929377347325515
0.01312017900275625,6.1043323630396995e-06,0.0022442528764405716
0.01174296367951469,6.1043323630396995e-06,0.0019955680181485934
0.010347749285724364,6.1043323630396995e-06,0.0017468831598566135
